Listagem de defeito;;;
 ;;;
Descrição defeito = 'JANEL?O DO CONDUTOR (ANTI COVID)';;;
Grupo serviço;;Defeito;
Código;Descrição grupo;Código;Descrição defeito
10;CHAPEACAO;135;LACRE DA PLACA
10;CHAPEACAO;134;PLACAS
10;CHAPEACAO;130;PUXADORES JANELA
10;CHAPEACAO;97;SABONETEIRA TOALHETE
10;CHAPEACAO;96;EXTINTORES
10;CHAPEACAO;95;LIXEIRA
10;CHAPEACAO;72;BORRACHA VEDACAO CAPU SOLTA
10;CHAPEACAO;69;ALCAPAO TETO SOLTO
10;CHAPEACAO;68;VIDRO VENTAROLA QUEB
10;CHAPEACAO;52;FECHADURA DO TOALETE
10;CHAPEACAO;45;PARALAMAS
10;CHAPEACAO;44;TAMPA CENTRAL ELETRICA
10;CHAPEACAO;34;PONTEIRA DO PARACHOQUE TRAS
10;CHAPEACAO;30;PONTEIRA DO PARACCHOQUE DIANT
10;CHAPEACAO;18;PORTA CHAPEU
10;CHAPEACAO;20;VIDRO DO ITINERARIO QUEBRADO
10;CHAPEACAO;17;ASSOALHO
10;CHAPEACAO;155;REVISAO BATIDA
10;CHAPEACAO;154;VIDRO VENTAROLA QUEB
10;CHAPEACAO;147;TAMPA ASSOALHO ARTICULADO
10;CHAPEACAO;145;VALVULA RESERVATORIO BIO BUS
10;CHAPEACAO;128;GAVETA DO COB
10;CHAPEACAO;127;BALAUSTRE DO VALIDADOR
10;CHAPEACAO;125;TRIANGULOS
10;CHAPEACAO;107;CHAPA LATERAL
10;CHAPEACAO;101;PARAF.VENTAROLA QUEB
10;CHAPEACAO;98;SILENCIOSO DO ESCAPAMENTO
10;CHAPEACAO;94;MANOPLA ALAVANCA DE CAMBIO
10;CHAPEACAO;93;ELEVADOR DO CADEIRANTE
10;CHAPEACAO;92;SUP EXTINTOR QUEB
10;CHAPEACAO;90;CADEIRA COBRADOR QUEB
10;CHAPEACAO;87;CAPO MOTOR SOLTO
10;CHAPEACAO;84;TRAVA CINTO SEGURANÇA QUEB
10;CHAPEACAO;75;FORRO TETO SOLTO
10;CHAPEACAO;64;PISTAO PORTA SOLTO
10;CHAPEACAO;63;REPARO DA CHAVE DAS PORTAS C/ DEFEITO
10;CHAPEACAO;59;MANGUEIRA PORTA DIANT FURADA
10;CHAPEACAO;58;PORTA TRAZEIRA C/ DEFEITO
10;CHAPEACAO;55;MANETE DA PORTA C/ DEFEITO
10;CHAPEACAO;53;REFORMA EXTERNA
10;CHAPEACAO;43;CAPAS DE POLTRONAS
10;CHAPEACAO;38;ESGUICHO DO LIMPADOR DE PARABRISA
10;CHAPEACAO;36;TRINCO TPA TRASEIRA
10;CHAPEACAO;33;NUMERACAO POLTRONA
10;CHAPEACAO;28;FAIXA REFLETIVA
